id,title,original_title,production_countries,overview,release_date,original_language,genres,runtime,budget,revenue,cast,vote_average,director,keywords,main_country,overview_tokens,overview_lemmas,overview_lemmatized,keywords_tfidf,topic_id
91217,Los hombres no abandonan,Men Don't Leave,['United States of America'],"Después de la muerte de su marido en un accidente, una mujer lucha por sacar adelante a sus dos hijos.",1990-02-02,en,"['Drama', 'Comedia']",115,0,6070752,"['Jessica Lange', 'Arliss Howard', 'Joan Cusack']",6.5,Paul Brickman,"['depression', 'widow', 'baltimore, usa', 'family relationships', 'remake', 'single mother']",United States of America,"['después', 'muerte', 'marido', 'accidente', 'mujer', 'lucha', 'sacar', 'adelante', 'dos', 'hijos']","['después', 'muerte', 'marido', 'accidente', 'mujer', 'luchar', 'sacar', 'adelante', 'dos', 'hijo']",después muerte marido accidente mujer luchar sacar adelante dos hijo,"['accidente', 'marido', 'luchar', 'muerte', 'hijo']",1
14707,The Return of Superfly,The Return of Superfly,['United States of America'],Sin descripción disponible.,1990-11-09,en,"['Drama', 'Acción', 'Crimen']",95,0,0,"['Nathan Purdee', 'Margaret Avery', 'Leonard L. Thomas']",5.541,Sig Shore,[],United States of America,"['descripción', 'disponible']","['descripción', 'disponible']",descripción disponible,"['descripción', 'disponible']",3
172928,殭屍醫生,殭屍醫生,['Hong Kong'],Sin descripción disponible.,1990-12-06,cn,"['Terror', 'Comedia']",98,0,0,"['Bowie Lam', 'Ellen Chan Nga-Lun', 'Sheila Chan Suk-Lan']",6.2,Jamie Luk Kim-Ming,"['love triangle', 'vampire', 'doctor', 'surgery', 'taoism', 'drinking blood', 'romantic misunderstanding']",Hong Kong,"['descripción', 'disponible']","['descripción', 'disponible']",descripción disponible,"['descripción', 'disponible']",3
20876,Ejecutivo ejecutor,A Shock to the System,['United States of America'],"Graham Marshall, un publicista que nunca ha conocido el fracaso, queda relegado a un segundo plano cuando su empresa se informatiza. Confundido y frenético, arroja a las vías del metro a un mendigo que le molesta. Como la policía considera el hecho como un suicidio, Graham se convence de que el único camino para conseguir el éxito es el crimen. .",1990-03-23,en,"['Crimen', 'Comedia']",91,0,0,"['Michael Caine', 'Elizabeth McGovern', 'Peter Riegert']",6.415,Jan Egleson,"['new york city', 'based on novel or book', 'sailing', 'lighter', 'murder', 'electrocution', 'advertising executive', 'advertising agency', 'madison avenue', 'corporate ladder']",United States of America,"['graham', 'marshall', 'publicista', 'nunca', 'conocido', 'fracaso', 'queda', 'relegado', 'segundo', 'plano', 'empresa', 'informatiza', 'confundido', 'frenético', 'arroja', 'vías', 'metro', 'mendigo', 'molesta', 'policía', 'considera', 'hecho', 'suicidio', 'graham', 'convence', 'único', 'camino', 'conseguir', 'éxito', 'crimen']","['graham', 'marshall', 'publicista', 'nunca', 'conocido', 'fracaso', 'quedar', 'relegado', 'segundo', 'plano', 'emprés', 'informatizar', 'confundido', 'frenético', 'arrojo', 'vía', 'metro', 'mendigo', 'molestar', 'policía', 'considerar', 'hecho', 'suicidio', 'graham', 'convencer', 'único', 'camino', 'conseguir', 'éxito', 'crimen']",graham marshall publicista nunca conocido fracaso quedar relegado segundo plano emprés informatizar confundido frenético arrojo vía metro mendigo molestar policía considerar hecho suicidio graham convencer único camino conseguir éxito crimen,"['suicidio', 'metro', 'fracaso', 'considerar', 'éxito']",0
2891,Un ángel en mi mesa,An Angel at My Table,"['Australia', 'New Zealand', 'United Kingdom']","Adaptación de la autobiografía de la escritora Janet Frame. Nacida en una familia pobre y muy numerosa, desde muy pequeña se sintió diferente a los demás niños. Aunque estudió para maestra, fue considerada una persona anormal y, por tanto, fue encerrada en una institución para enfermos mentales durante ocho años. Alcanzó el éxito cuando empezó a escribir libros",1990-09-20,en,['Drama'],158,0,0,"['Kerry Fox', 'Alexia Keogh', 'Karen Fergusson']",7.0,Jane Campion,"['insanity', 'new zealand', 'insane asylum', 'teacher', 'mental institution', 'author', 'based on memoir or autobiography', 'woman director']",Australia,"['adaptación', 'autobiografía', 'escritora', 'janet', 'frame', 'nacida', 'familia', 'pobre', 'numerosa', 'pequeña', 'sintió', 'diferente', 'demás', 'niños', 'aunque', 'estudió', 'maestra', 'considerada', 'persona', 'anormal', 'encerrada', 'institución', 'enfermos', 'mentales', 'ocho', 'años', 'alcanzó', 'éxito', 'empezó', 'escribir', 'libros']","['adaptación', 'autobiografía', 'escritora', 'janet', 'frame', 'nacido', 'familia', 'pobre', 'numeroso', 'pequeño', 'sentir', 'diferente', 'demás', 'niño', 'aunque', 'estudiar', 'maestra', 'considerado', 'persona', 'anormal', 'encerrado', 'institución', 'enfermo', 'mental', 'ocho', 'año', 'alcanzar', 'éxito', 'empezar', 'escribir', 'libro']",adaptación autobiografía escritora janet frame nacido familia pobre numeroso pequeño sentir diferente demás niño aunque estudiar maestra considerado persona anormal encerrado institución enfermo mental ocho año alcanzar éxito empezar escribir libro,"['alcanzar', 'mental', 'encerrado', 'ocho', 'escritora']",5
2927,Estación Lunar 44,Moon 44,['Germany'],"En el año 2038, las multinacionales se han adueñado del Universo; sin embargo, continúa habiendo guerras por el control de planetas lejanos, donde los robots controlan los productos químicos, que son ahora la única fuente de energía para volver a la Tierra. La crisis se agudiza en la estación lunar 44.",1990-02-15,en,['Ciencia ficción'],98,0,0,"['Michael Paré', 'Lisa Eichhorn', 'Dean Devlin']",5.0,Roland Emmerich,"['raw materials', 'mondbasis', 'robot', 'gay theme']",Germany,"['año', 'multinacionales', 'adueñado', 'universo', 'embargo', 'continúa', 'guerras', 'control', 'planetas', 'lejanos', 'robots', 'controlan', 'productos', 'químicos', 'ahora', 'única', 'fuente', 'energía', 'volver', 'tierra', 'crisis', 'agudiza', 'estación', 'lunar']","['año', 'multinacional', 'adueñado', 'universo', 'embargo', 'continuar', 'guerra', 'control', 'planeta', 'lejano', 'robot', 'controlar', 'producto', 'químico', 'ahora', 'único', 'fuente', 'energir', 'volver', 'tierra', 'crisis', 'agudizar', 'estación', 'lunar']",año multinacional adueñado universo embargo continuar guerra control planeta lejano robot controlar producto químico ahora único fuente energir volver tierra crisis agudizar estación lunar,"['universo', 'estación', 'robot', 'crisis', 'lejano']",2
40000,Mamá es un monstruo,Mom,['United States of America'],"Los habitantes de Los Ángeles asisten impotentes a una ola de asesinatos en los que las víctimas son brutalmente descuartizadas, como si sufrieran el ataque de un enorme animal salvaje. Se trata sin lugar a dudas de la primera gran historia como reportero de televisión de Clay Dwyer que, para su horror, no tarda en descubrir que el responsable de las muertes no es otro que Néstor, el huésped que acoge en casa su dulce madre Emily. Lo peor es que la ha transformado en la misma clase de monstruo que él, un devorador de carne.",1990-06-19,en,"['Comedia', 'Terror']",100,0,0,"['Mark Thomas Miller', 'Jeanne Bates', 'Brion James']",5.304,Patrick Rand,"['werewolf', 'nomad']",United States of America,"['habitantes', 'ángeles', 'asisten', 'impotentes', 'ola', 'asesinatos', 'víctimas', 'brutalmente', 'descuartizadas', 'sufrieran', 'ataque', 'enorme', 'animal', 'salvaje', 'trata', 'lugar', 'dudas', 'primera', 'gran', 'historia', 'reportero', 'televisión', 'clay', 'dwyer', 'horror', 'tarda', 'descubrir', 'responsable', 'muertes', 'néstor', 'huésped', 'acoge', 'casa', 'dulce', 'madre', 'emily', 'peor', 'transformado', 'misma', 'clase', 'monstruo', 'devorador', 'carne']","['habitante', 'ángel', 'asistir', 'impotente', 'ola', 'asesinato', 'víctima', 'brutalmente', 'descuartizada', 'sufrir', 'ataque', 'enorme', 'animal', 'salvaje', 'tratar', 'lugar', 'duda', 'primero', 'gran', 'historia', 'reportero', 'televisión', 'clay', 'dwyer', 'horror', 'tardar', 'descubrir', 'responsable', 'muerte', 'néstor', 'huésped', 'acoger', 'casa', 'dulce', 'madre', 'emily', 'peor', 'transformado', 'mismo', 'clase', 'monstruo', 'devorador', 'carne']",habitante ángel asistir impotente ola asesinato víctima brutalmente descuartizada sufrir ataque enorme animal salvaje tratar lugar duda primero gran historia reportero televisión clay dwyer horror tardar descubrir responsable muerte néstor huésped acoger casa dulce madre emily peor transformado mismo clase monstruo devorador carne,"['responsable', 'acoger', 'víctima', 'animal', 'tardar']",6
31923,"Aquí te pillo, aquí te mato","Welcome Home, Roxy Carmichael","['United Kingdom', 'United States of America']","Dinky Bossetti es una adolescente de Clyde, un pequeño pueblo de Ohio, que con tan sólo catorce años es toda una inconformista y posee aptitudes de artista. Acaba de saber que es la hija ilegítima de Roxy Carmichael, una delincuente juvenil del pueblo convertida ahora en celebridad y que va a venir al pueblo, desde Hollywood, para reencontrarse con su gente. Les y Rochelle Bossetti son los padres adoptivos de Dinky, y tienen una mentalidad muy acorde a la de su pequeña ciudad. Por su parte Gerald Howells, el chico más guapo de Clyde, ve algo en Dinky que nadie ve, y quiere ayudarla. (FILMAFFINITY)",1990-10-12,en,"['Comedia', 'Drama']",98,13000000,3989297,"['Winona Ryder', 'Jeff Daniels', 'Stephen Tobolowsky']",6.197,Jim Abrahams,"['high school', 'small town', 'adoption', 'satire', 'ohio', 'celebrity', 'coming of age', 'teen angst', 'reunion', 'misfit', 'fame', 'teenage girl', 'homecoming', 'worship', 'teenage rebellion', 'puppy love', 'teenage protagonist']",United Kingdom,"['dinky', 'bossetti', 'adolescente', 'clyde', 'pequeño', 'pueblo', 'ohio', 'tan', 'sólo', 'catorce', 'años', 'toda', 'inconformista', 'posee', 'aptitudes', 'artista', 'acaba', 'saber', 'hija', 'ilegítima', 'roxy', 'carmichael', 'delincuente', 'juvenil', 'pueblo', 'convertida', 'ahora', 'celebridad', 'venir', 'pueblo', 'hollywood', 'reencontrarse', 'gente', 'rochelle', 'bossetti', 'padres', 'adoptivos', 'dinky', 'mentalidad', 'acorde', 'pequeña', 'ciudad', 'parte', 'gerald', 'howells', 'chico', 'guapo', 'clyde', 'dinky', 'nadie', 'quiere', 'ayudarla', 'filmaffinity']","['dinky', 'bossetti', 'adolescente', 'clyde', 'pequeño', 'pueblo', 'ohio', 'tanto', 'sólo', 'catorce', 'año', 'todo', 'inconformista', 'poseer', 'aptitud', 'artista', 'acabar', 'saber', 'hija', 'ilegítimo', 'roxy', 'carmichael', 'delincuente', 'juvenil', 'pueblo', 'convertido', 'ahora', 'celebridad', 'venir', 'pueblo', 'hollywood', 'gente', 'rochellir', 'bossetti', 'padre', 'adoptivo', 'dinky', 'mentalidad', 'acorde', 'pequeño', 'ciudad', 'parte', 'gerald', 'howells', 'chico', 'guapo', 'clyde', 'dinky', 'nadie', 'querer', 'filmaffinity']",dinky bossetti adolescente clyde pequeño pueblo ohio tanto sólo catorce año todo inconformista poseer aptitud artista acabar saber hija ilegítimo roxy carmichael delincuente juvenil pueblo convertido ahora celebridad venir pueblo hollywood gente rochellir bossetti padre adoptivo dinky mentalidad acorde pequeño ciudad parte gerald howells chico guapo clyde dinky nadie querer filmaffinity,"['pueblo', 'pequeño', 'juvenil', 'delincuente', 'poseer']",5
24558,Un tiro por la culata,Loose Cannons,['United States of America'],"Mac Stern es un duro policía de Washington D.C. que está atravesando un mal momento: ha perdido a un compañero, y su esposa lo ha abandonado. Para colmo, acaban de asignarle el caso más difícil de su vida: investigar una sangrienta matanza a orillas del lago Michigan con la ayuda de Ellis Fielding, que además de estar loco... es el sobrino de su jefe. (FILMAFFINITY)",1990-02-09,en,"['Comedia', 'Crimen', 'Acción', 'Suspense']",94,15000000,5585154,"['Gene Hackman', 'Dan Aykroyd', 'Dom DeLuise']",4.859,Bob Clark,"['helicopter', 'subway', 'sadomasochism']",United States of America,"['mac', 'stern', 'duro', 'policía', 'washington', 'atravesando', 'mal', 'momento', 'perdido', 'compañero', 'esposa', 'abandonado', 'colmo', 'acaban', 'asignarle', 'caso', 'difícil', 'vida', 'investigar', 'sangrienta', 'matanza', 'orillas', 'lago', 'michigan', 'ayuda', 'ellis', 'fielding', 'además', 'loco', 'sobrino', 'jefe', 'filmaffinity']","['mac', 'stern', 'duro', 'policía', 'washington', 'atravesar', 'mal', 'momento', 'perdido', 'compañero', 'esposa', 'abandonado', 'colmo', 'acabar', 'caso', 'difícil', 'vida', 'investigar', 'sangriento', 'matanza', 'orilla', 'lago', 'michigan', 'ayuda', 'ellis', 'fielding', 'además', 'loco', 'sobrino', 'jefe', 'filmaffinity']",mac stern duro policía washington atravesar mal momento perdido compañero esposa abandonado colmo acabar caso difícil vida investigar sangriento matanza orilla lago michigan ayuda ellis fielding además loco sobrino jefe filmaffinity,"['atravesar', 'matanza', 'sobrino', 'loco', 'abandonado']",7
32638,Estrellas de los dibujos animados - Al rescate,Cartoon All-Stars to the Rescue,['United States of America'],"Especial para televisión protagonizado por algunas de las ""estrellas"" de los dibujos animados de la época y que tenía un objetivo moralizador: evitar el uso de las drogas entre la juventud. Winnie the Pooh, Bugs Bunny, las Tortugas Ninja, Alf, Garfield o Los Pitufos, entre otros, unían sus fuerzas cuando un joven normal y corriente se volvía arisco y comenzaba a realizar actividades delictivas tras ser incitado a tomar drogas por una pandilla de chicos malos. Tuvo un gran éxito y fue emitido en numerosos países, siendo en EEUU precedido por un mensaje del presidente de los Estados Unidos por aquel entonces, Bush, y en España por la Reina Sofía.",1990-04-21,en,"['Familia', 'Comedia', 'Animación', 'Película de TV']",26,0,0,"['Jason Marsden', 'Lindsay Parker', 'Townsend Coleman']",6.3,Bob Shellhorn,"['anti drugs', 'crossover']",United States of America,"['especial', 'televisión', 'protagonizado', 'estrellas', 'dibujos', 'animados', 'época', 'objetivo', 'moralizador', 'evitar', 'uso', 'drogas', 'juventud', 'winnie', 'the', 'pooh', 'bugs', 'bunny', 'tortugas', 'ninja', 'alf', 'garfield', 'pitufos', 'unían', 'fuerzas', 'joven', 'normal', 'corriente', 'volvía', 'arisco', 'comenzaba', 'realizar', 'actividades', 'delictivas', 'tras', 'ser', 'incitado', 'tomar', 'drogas', 'pandilla', 'chicos', 'malos', 'gran', 'éxito', 'emitido', 'numerosos', 'países', 'siendo', 'eeuu', 'precedido', 'mensaje', 'presidente', 'unidos', 'aquel', 'entonces', 'bush', 'españa', 'reina', 'sofía']","['especial', 'televisión', 'protagonizado', 'estrella', 'dibujo', 'animado', 'época', 'objetivo', 'moralizador', 'evitar', 'uso', 'droga', 'juventud', 'winnie', 'the', 'pooh', 'bugs', 'bunny', 'tortuga', 'ninjo', 'alf', 'garfield', 'pitufo', 'fuerza', 'joven', 'normal', 'corriente', 'volvía', 'arisco', 'comenzar', 'realizar', 'actividad', 'delictivo', 'tras', 'ser', 'incitar', 'tomar', 'droga', 'pandilla', 'chico', 'malo', 'gran', 'éxito', 'emitido', 'numeroso', 'país', 'ser', 'eeuu', 'precedido', 'mensaje', 'presidente', 'unido', 'aquel', 'entonces', 'bush', 'españa', 'reina', 'sofía']",especial televisión protagonizado estrella dibujo animado época objetivo moralizador evitar uso droga juventud winnie the pooh bugs bunny tortuga ninjo alf garfield pitufo fuerza joven normal corriente volvía arisco comenzar realizar actividad delictivo tras ser incitar tomar droga pandilla chico malo gran éxito emitido numeroso país ser eeuu precedido mensaje presidente unido aquel entonces bush españa reina sofía,"['droga', 'ser', 'juventud', 'pandilla', 'presidente']",7
25831,El Príncipe y el Mendigo,The Prince and the Pauper,['United States of America'],"Hace tiempo, Inglaterra fue reinada por un rey noble y justo, hasta que un día enfermó. Entonces, el Capitán de la Guardia tomó el control y mandó que subieran los impuestos en nombre del rey. Un día, Mickey Mouse, un mendigo que persiguió a su perro Pluto hasta el palacio, se encontró al príncipe, que resultó ser idéntico a él. En ese momento al príncipe se le ocurrió cambiarse entre ellos, y así descubrir como es la vida de cada uno.",1990-11-16,en,"['Animación', 'Comedia', 'Familia']",27,0,0,"['Wayne Allwine', 'Arthur Burghardt', 'Bill Farmer']",6.7,George Scribner,"['cat', 'duck', 'mouse', 'horse', 'prince', 'guard', 'royalty', 'dog', 'cartoon cat', 'weasel', 'cartoon mouse', 'identity swap', 'cartoon dog', 'cartoon duck', 'pauper', 'cartoon horse', 'short film', 'cow', 'adaptation', 'featurette', 'cartoon cow']",United States of America,"['hace', 'tiempo', 'inglaterra', 'reinada', 'rey', 'noble', 'justo', 'día', 'enfermó', 'entonces', 'capitán', 'guardia', 'tomó', 'control', 'mandó', 'subieran', 'impuestos', 'nombre', 'rey', 'día', 'mickey', 'mouse', 'mendigo', 'persiguió', 'perro', 'pluto', 'palacio', 'encontró', 'príncipe', 'resultó', 'ser', 'idéntico', 'momento', 'príncipe', 'ocurrió', 'cambiarse', 'así', 'descubrir', 'vida', 'cada']","['hacer', 'tiempo', 'inglaterra', 'reinado', 'rey', 'noble', 'justo', 'día', 'enfermar', 'entonces', 'capitán', 'guardia', 'tomar', 'control', 'mandar', 'subir', 'impuesto', 'nombre', 'rey', 'día', 'mickey', 'mouse', 'mendigo', 'perseguir', 'perro', 'pluto', 'palacio', 'encontrar', 'príncipe', 'resultar', 'ser', 'idéntico', 'momento', 'príncipe', 'ocurrir', 'así', 'descubrir', 'vida', 'cada']",hacer tiempo inglaterra reinado rey noble justo día enfermar entonces capitán guardia tomar control mandar subir impuesto nombre rey día mickey mouse mendigo perseguir perro pluto palacio encontrar príncipe resultar ser idéntico momento príncipe ocurrir así descubrir vida cada,"['rey', 'día', 'justo', 'perro', 'ocurrir']",7
